pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights
VOA_URD_20070721.0008-15-3,VOA_URD_20070721.0008,15,HITInput,"He has been asked to fill surety bond of 500,000 dollars .",His bail is $ 5 lakh .,"he have be ask to fill surety bond of 500,000 dollar .",his bail be $ 5 lakh .,0.8823529411764706,5,7-1 11-6 10-3,,,,,,,
ZBN19981111_0041-13-27,ZBN19981111_0041,13,HITInput,Asia 's economic revival is in its beginning phase .,Asian recovery was still at the early stage .,asia 's economic revival be in it beginning phase .,asian recovery be still at the early stage .,0.8823529411764706,1,4-2 0-0 9-8 7-6 3-1 8-7,,,,,,,
artb_045-6-34,artb_045,6,HITInput,Angham has excellent voice with fine tones .,Angham is famous for her tender notes and vocal profundity .,angham have excellent voice with fine tone .,angham be famous for her tender note and vocal profundity .,0.8823529411764706,3,3-8 0-0 7-10,,,,,,,
AFA20030207.9120-4-1,AFA20030207.9120,4,HITInput,This process was put into motion recently . '',"`` It has been a short time since these efforts started , '' Fleischer said in a press conference .",this process be put into motion recently . '',"`` it have be a short time since these effort start , '' fleischer say in a press conference .",0.88,11,8-12 7-19,,,,,,,
urd-WL-80-174265-7496746-19-5,urd-WL-80-174265-7496746,19,HITInput,"I did n't rest until 3AM , when they closed .","I went to bed at 3 am , then the Naat recitations ended after a while .","i do n't rest until 3am , when they close .","i go to bed at 3 be , then the naat recitation end after a while .",0.88,6,10-16 9-12,,,,,,,
artb_507-7-31,artb_507,7,HITInput,"On his part , Jutiriz stated that Chinese economic growth received global admiration .",Guaterez said that China 's economic development is admired by the whole world .,"on his part , jutiriz state that chinese economic growth receive global admiration .",guaterez say that china 's economic development be admire by the whole world .,0.88,0,5-1 9-6 7-3 11-12 13-13 12-8 8-5 6-2,,,,,,,
VOM19981230_0700_0515-1-13,VOM19981230_0700_0515,1,HITInput,Disagreement occurred among several key U.S. Republican congressmen over President Clinton 's impeachment trial .,Keymen of the Senators of the US disagreed on how to impeach President Clinton .,disagreement occur among several key u.s. republican congressman over president clinton 's impeachment trial .,keymen of the senator of the u disagree on how to impeach president clinton .,0.88,0,10-13 5-6 12-11 7-3 0-7 14-14 9-12,,,,,,,
urd-WL-12-174261-7433644-25-0,urd-WL-12-174261-7433644,25,HITInput,This is an eternal blessing whose fruits will be enjoyed by the future generations .,It is a means of earning perpetual virtues and it has impacts till generations .,this be an eternal blessing whose fruit will be enjoy by the future generation .,it be a mean of earn perpetual virtue and it have impact till generation .,0.88,0,3-6 14-14 13-13,,,,,,,
urd-NG-102-174502-11516120-post214-4-2,urd-NG-102-174502-11516120-post214,4,HITInput,"So , simply put , this is called gangsterism - do whatever you please .","In simple words , they may be termed as behaving like Big Brother .","so , simply put , this be call gangsterism - do whatever you please .","in simple word , they may be term a behaving like big brother .",0.88,1,7-2 2-1 14-13,,,,,,,
VOM19981115_0700_0898-8-24,VOM19981115_0700_0898,8,HITInput,Then the army drove an armored personnel carrier to save this badly wounded person .,Later the soldiers rescued the seriously injured man with an armed transport vehicle .,then the army drive an armored personnel carrier to save this badly wound person .,later the soldier rescue the seriously injured man with an armed transport vehicle .,0.88,1,9-3 7-11 11-5 2-10 12-6 13-7 14-13,,,,,,,
urd-WL-80-174265-7496746-26-3,urd-WL-80-174265-7496746,26,HITInput,Does Sunnah ( Prophet 's sayings or doings ) teach all this ?,Do we have to learn from the Prophet alone about how to handle such things ?,do sunnah ( prophet 's saying or doings ) teach all this ?,do we have to learn from the prophet alone about how to handle such thing ?,0.88,3,3-7 12-15 9-4,,,,,,,
chtb_263-4-17,chtb_263,4,HITInput,The conference also identified that transportation is the key area for cooperation .,"In this meeting , the traffic was confirmed as one of the important items in sub-regional co-operation .",the conference also identify that transportation be the key area for cooperation .,"in this meeting , the traffic be confirm a one of the important item in sub-regional co-operation .",0.88,5,5-5 12-17 1-2 8-12 7-11 11-16 6-6,,,,,,,
cmn-WL-8-89514-7839535-27-2,cmn-WL-8-89514-7839535,27,HITInput,But I 'm also therefore pretty strict in choosing my friends .,"But , as this is the case , I guard myself rather carefully against bad company .",but i 'm also therefore pretty strict in choose my friend .,"but , a this be the case , i guard myself rather carefully against bad company .",0.88,5,5-11 11-16,,,,,,,
VOM19981204_0700_1672-18-13,VOM19981204_0700_1672,18,HITInput,"In private , some people are worried , fearing it might affect the businesses in Canada .",Someone privately worried that this will influence the Canadian enterprises ' business .,"in private , some people be worried , fear it might affect the business in canada .",someone privately worry that this will influence the canadian enterprise ' business .,0.88,4,15-8 1-1 16-12 11-6 13-11 12-7 8-2,,,,,,,
cmn-WL-8-89514-7839535-15-1,cmn-WL-8-89514-7839535,15,HITInput,Use your head in the way you do things and follow your heart in dealing with relationships .,"Handle things with a little bit of reason , handle friendship with a little bit of emotion .",use your head in the way you do thing and follow your heart in deal with relationship .,"handle thing with a little bit of reason , handle friendship with a little bit of emotion .",0.88,0,14-0 15-2 17-17 8-1,,,,,,,
groups.google.com_LNTS_14974749cb4b6f49_CMN_20060216_084900-3-3,groups.google.com_LNTS_14974749cb4b6f49_CMN_20060216_084900,3,HITInput,The gunpowder smoke of the Chinese Super Cup Soccer Game will soon bring flames of war .,The China Football Association Super League is set for some fierce battles .,the gunpowder smoke of the chinese super cup soccer game will soon bring flame of war .,the china football association super league be set for some fierce battle .,0.88,4,4-0 5-1 9-7 7-2 15-11 16-12 6-4,,,,,,,
urd-WL-12-174261-7457007-25-5,urd-WL-12-174261-7457007,25,HITInput,"Due to this fire , different buildings were gutted and moderate-sized blasts were also heard .",The sound of explosions could be heard in intervals because of continued shootings .,"due to this fire , different building be gutted and moderate-sized blast be also hear .",the sound of explosion could be hear in interval because of continued shooting .,0.88,2,3-12 15-13 12-5 14-6 11-3,,,,,,,
cmn-NG-4-76730-7413200-3-2,cmn-NG-4-76730-7413200,3,HITInput,"The latest first-hand news , plus my own comments -- Refund guaranteed if it 's fake .",I am presenting the most recent first-hand information . Authenticity is guaranteed .,"the late first-hand news , plus my own comment -- refund guaranteed if it 's fake .",i be present the most recent first-hand information . authenticity be guarantee .,0.88,4,2-6 0-3 3-7 1-5 16-12 11-11,,,,,,,
AFA20030207.9120-4-1,AFA20030207.9120,4,HITInput,This process was put into motion recently . '',"`` It has been a short time since these efforts started , '' Fleischer said in a press conference .",this process be put into motion recently . '',"`` it have be a short time since these effort start , '' fleischer say in a press conference .",0.88,11,8-12 7-19,,,,,,,
urd-NG-102-174502-11516120-post214-4-2,urd-NG-102-174502-11516120-post214,4,HITInput,"So , simply put , this is called gangsterism - do whatever you please .","In simple words , they may be termed as behaving like Big Brother .","so , simply put , this be call gangsterism - do whatever you please .","in simple word , they may be term a behaving like big brother .",0.88,1,7-2 2-1 14-13,,,,,,,
urd-NG-102-174502-11516120-post213-2-3,urd-NG-102-174502-11516120-post213,2,HITInput,Looking at the bombing by Israel on unarmed people prompts our hearts to do what else other than to cry ?,One can not help shedding tears of blood over the deaths of unarmed civilians in Israeli bombing ?,look at the bombing by israel on unarmed people prompt our heart to do what else other than to cry ?,one can not help shed tear of blood over the death of unarmed civilian in israeli bombing ?,0.8787878787878788,3,19-5 5-15 3-16 20-17 7-12,,,,,,,
urd-NG-102-174502-11516120-post213-2-3,urd-NG-102-174502-11516120-post213,2,HITInput,Looking at the bombing by Israel on unarmed people prompts our hearts to do what else other than to cry ?,One can not help shedding tears of blood over the deaths of unarmed civilians in Israeli bombing ?,look at the bombing by israel on unarmed people prompt our heart to do what else other than to cry ?,one can not help shed tear of blood over the death of unarmed civilian in israeli bombing ?,0.8787878787878788,3,19-5 5-15 3-16 20-17 7-12,,,,,,,
cmn-WL-8-89585-7834330-19-5,cmn-WL-8-89585-7834330,19,HITInput,"To me , the scene of circles appearing before my eyes no longer has any other function except for inducing the effect of dizziness caused by radiation .",The eye-full of circles makes you nothing else but dizzy .,"to me , the scene of circle appear before my eye no longer have any other function except for induce the effect of dizziness cause by radiation .",the eye-full of circle make you nothing else but dizzy .,0.8787878787878788,17,27-10 5-2 21-4 10-1 23-9 6-3,,,,,,,
ZBN19981002_0117-1-34,ZBN19981002_0117,1,HITInput,"Indonesian Police Summon Reporter for Trial , Accused of Releasing Information on Woman 's May Insurrection Violation .",The writer was called for questioning after reporting the news that a Chinese woman was violated during the rebellion in May .,"indonesian police summon reporter for trial , accuse of release information on woman 's may insurrection violation .",the writer be call for question after report the news that a chinese woman be violate during the rebellion in may .,0.8787878787878788,4,2-3 4-4 12-13 3-7 17-21 10-9 16-15 15-18 14-20,,,,,,,
urd-WL-34-174270-7476673-2-2,urd-WL-34-174270-7476673,2,HITInput,Consciousness is nothing short of torture .,Being informed does not mean that one has less agony .,consciousness be nothing short of torture .,be inform do not mean that one have less agony .,0.875,4,6-10 3-8,,,,,,,
urd-WL-76-174258-7457031-13-5,urd-WL-76-174258-7457031,13,HITInput,May God grant that the writing may be fluent enough .,May Allah increase his power of pen .,may god grant that the writing may be fluent enough .,may allah increase his power of pen .,0.875,3,1-1 0-0 10-7,,,,,,,
urd-WL-83-174268-11364090-post9-8-2,urd-WL-83-174268-11364090-post9,8,HITInput,Centuries have passed since I 've written so much .,It took ages to write this little .,century have pass since i 've write so much .,it take age to write this little .,0.875,2,6-4 0-2 8-6 9-7,,,,,,,
DEW_URD_20090106.0006-14-2,DEW_URD_20090106.0006,14,HITInput,"However , both Foreign Ministers are making different statements about the war in the Middle East .",It is a particularly delicate situation because Kouchner and Schwarzenberg take very different public stances on the Mideast conflict .,"however , both foreign minister be make different statement about the war in the middle east .",it be a particularly delicate situation because kouchner and schwarzenberg take very different public stance on the mideast conflict .,0.875,3,6-10 10-16 11-18 7-12 15-17 16-19,,,,,,,
AFC20030208.0047-11-0,AFC20030208.0047,11,HITInput,But all this is beyond your control . '',"However , you can not choose yourself . ''",but all this be beyond your control . '',"however , you can not choose yourself . ''",0.875,0,7-7 8-8,,,,,,,
urd-NG-102-174502-11516120-post214-5-0,urd-NG-102-174502-11516120-post214,5,HITInput,Hit on the head with full force and then do n't even let weep over it . Inflicting all-around abuse and wo n't let you complain either .,They beat us and we are n't even allowed to cry .,hit on the head with full force and then do n't even let weep over it . inflict all-around abuse and wo n't let you complain either .,they beat u and we be n't even allow to cry .,0.875,16,9-5 27-11 7-3 11-7 12-8 13-10 10-6 0-1,,,,,,,
